,artist_name,track_name,track_id,popularity,num_artists,release_month,release_weekday,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_len,artist_len
8455,Kiana Ledé,Heavy,6lvjwK4i5Y9fVRielMpHJf,56,2,6,5,0.736,0.489,9,-8.009,0,0.345,0.326,2.3e-06,0.118,0.186,74.0,216067,4,5,10
8456,Adam Lambert,Superpower,3Kz8VvPiNGoYEPX9ACfzrk,59,1,9,3,0.845,0.774,7,-3.068,1,0.0528,0.0468,8.86e-05,0.068,0.9,103.963,190493,4,10,12
8457,Matoma,All Around The World (feat. Bryn Christopher),1oW9LQ9KyFZ6rihgDbn14z,63,2,8,3,0.703,0.843,7,-3.895,0,0.0356,0.0422,9.23e-05,0.61,0.578,115.923,203396,4,45,6
8458,Rita Ora,Only Want You - Martin Jensen Remix,5dC3Cv6uGfyr16zJtr6n1n,65,2,4,5,0.37,0.675,9,-6.167,1,0.103,0.562,0.0,0.247,0.437,76.087,173173,4,35,8
8459,T-Pain,Goat Talk (feat. Lil Wayne),37BrNa9rvTl75uW7nL00ic,56,2,2,3,0.729,0.545,10,-7.963,0,0.348,0.00212,0.0,0.252,0.48,173.992,224202,4,27,6
8460,Los Tigres Del Norte,La Prisión De Folsom (Folsom Prison Blues) - Live At Folsom Prison,6h23gt9orDwsnjl2R1MGpN,57,1,9,5,0.657,0.887,7,-6.825,1,0.0419,0.00292,0.0261,0.79,0.533,105.018,199667,4,66,20
8461,HIXTAPE,"Redneck Tendencies (HARDY feat. Trace Adkins, Joe Diffie)",1lYBlgWcwRqZ6T5syEATJJ,53,4,9,5,0.641,0.746,4,-5.21,1,0.0316,0.0237,0.0,0.103,0.816,122.002,172547,4,57,7
8462,Future,Temptation,2gXOzCwbVXACCaYRj4Qrep,55,1,1,5,0.66,0.55,4,-6.744,1,0.184,0.164,0.000204,0.199,0.299,130.004,167673,4,10,6
8463,Charli XCX,Warm (feat. HAIM),2xHEAdEalJ5YcP0ur8kF6L,59,2,9,5,0.518,0.58,2,-8.213,1,0.0871,0.406,0.0017,0.109,0.396,117.501,225267,4,17,10
8464,Afro B,Fine Wine & Hennessy,0AR4SnxRpOGiDaNdi1Vgli,61,2,10,4,0.742,0.416,6,-7.248,0,0.271,0.000972,0.0,0.0688,0.692,67.302,190588,5,20,6
8465,Curtis Grimes,Still,1p4iVVOKkFky00C763Il7V,52,1,5,5,0.577,0.766,0,-4.659,1,0.0337,0.328,8.32e-06,0.122,0.46,145.905,195217,4,5,13
8466,Lil 2z,Puppets,4LaFdzcl7mT3bmQavGwYRp,53,1,9,1,0.91,0.476,8,-10.298,1,0.53,0.0681,0.0,0.572,0.787,125.182,138292,3,7,6
8467,Big Gigantic,Friends,67J01Vb3WHz7QuuBriVdJQ,54,2,8,5,0.667,0.834,5,-4.205,0,0.13,0.187,1e-06,0.0515,0.674,95.015,238330,4,7,12
8468,Crumb,Fall Down,6IqcbrxCPlbXaQuNoQMB8v,55,1,6,5,0.715,0.53,7,-8.675,1,0.0285,0.477,0.906,0.194,0.616,120.031,173000,4,9,5
8469,SOMI,Outta My Head,4dwwfiOzRNlKNUSgfx4Z2k,63,1,6,4,0.718,0.488,3,-6.93,1,0.053,0.388,0.0,0.373,0.58,130.048,188161,4,13,4
8470,Passion,Bigger Than I Thought - Live,1t3AJY56yarBeRWzNnUZXk,54,2,1,4,0.433,0.484,0,-8.425,1,0.0334,0.159,0.0,0.0951,0.268,125.478,432107,4,28,7
8471,goosetaf,Cherry Blossom,2SRW4asAHJkFrrXN74I1RE,59,2,5,5,0.675,0.492,6,-6.685,1,0.341,0.937,0.91,0.106,0.352,70.618,152113,4,14,8
8472,JayDaYoungan,Dum,68zyPxIOv7Bq5gHQNFSdvR,52,1,5,5,0.802,0.661,11,-7.516,0,0.287,0.161,0.0,0.153,0.637,127.013,178665,4,3,12
8473,Haley & Michaels,Drunk Text,7BWxNbrdROujxhFXDn0aNA,54,1,9,5,0.68,0.729,11,-4.851,1,0.0404,0.097,0.0,0.197,0.653,109.893,153942,4,10,16
8474,Slushii,Far Away,6XMOFJSLapzU6KtBdRsH1J,57,1,6,5,0.582,0.948,10,-2.758,1,0.0406,0.385,0.00912,0.196,0.192,149.971,208000,4,8,7
8475,Hillsong UNITED,Holy Ground - Live,1JjboypqD2EKeP2pWbMgCq,53,1,4,5,0.381,0.455,2,-9.838,1,0.0291,0.00186,2.76e-06,0.108,0.0639,139.997,333933,3,18,15
8476,Bazzi,Can We Go Back to Bed?,5Kn75xmVIB3zqj3NGpr97C,57,1,8,5,0.792,0.584,0,-8.856,1,0.288,0.258,0.0,0.362,0.15,80.966,177777,4,22,5
8477,Emotional Oranges,Corners Of My Mind,0wdMcK7ejJRdi2AiY2wLGk,57,1,5,5,0.677,0.594,0,-8.081,0,0.0338,0.416,0.0372,0.141,0.212,117.032,212867,4,18,17
8478,The Knocks,Lucky Me (feat. Great Good Fine Ok),5BNBNU5w5f5IIw0Q1Z9Acq,58,2,10,5,0.716,0.861,10,-4.407,1,0.153,0.00409,0.000222,0.157,0.358,119.915,202125,4,35,10
8479,As I Lay Dying,Shaped by Fire,00WEwk56IydaWK62xPwti8,56,1,9,5,0.485,0.978,7,-5.805,1,0.111,4.53e-06,0.357,0.124,0.0395,119.976,218442,4,14,14
8480,Peter Matkowski,Boulevard Of Broken Dreams,0KAX3XkWpgXOiBoR6vRxzO,60,1,6,5,0.749,0.112,8,-19.723,1,0.0667,0.995,0.952,0.107,0.159,122.042,179427,4,26,15
8481,The Growlers,Social Man,1yyJD40ALBKOca5GWXjXhS,55,1,10,5,0.667,0.795,0,-6.159,1,0.0376,0.0212,0.00596,0.0513,0.725,100.081,208490,4,10,12
8482,Yoke Lore,Dead Ringer,20WriEHh4LCUqjoeoWeABm,53,1,9,5,0.67,0.475,1,-10.118,0,0.0423,0.493,0.0895,0.13,0.581,144.9,219962,4,11,9
8483,Saint Motel,Van Horn,4UgLRXh1z9NorzrdawpIgj,56,1,10,3,0.642,0.807,8,-4.57,1,0.0421,0.00285,1.73e-05,0.186,0.423,124.523,161120,4,8,11
8484,Vishal-Shekhar,The Hook Up Song,1bLNqR3bqpyWkwWKECjVrw,68,3,4,5,0.846,0.786,1,-4.607,1,0.0519,0.131,0.000384,0.0835,0.523,106.023,213947,4,16,14
8485,Yuna,Does She,3Pz9konqP1wwaXkNagNNT7,59,2,7,5,0.495,0.437,11,-6.641,0,0.304,0.236,0.0,0.068,0.599,203.151,202080,4,8,4
8486,Tay-K,Coolin',63jZLPhoL2WE1l3wRDMVeN,55,1,9,4,0.844,0.368,10,-8.094,0,0.458,0.158,0.0,0.103,0.103,85.021,79125,4,7,5
8487,Lilac,June,7Hdv1ksjckBo3ntsQfJWPy,59,1,6,5,0.709,0.216,0,-15.804,1,0.13,0.89,0.925,0.0585,0.362,75.088,128000,4,4,5
8488,Slayyyter,Daddy AF,5Pj9iXYfe607U62YwSF5rC,56,1,5,3,0.713,0.757,1,-5.248,1,0.0728,0.00238,0.0,0.233,0.316,134.993,151867,4,8,9
8489,Trevor Daniel,Forgot,3l3qvJzAam3vGyfcFQxRqF,57,1,8,5,0.697,0.59,11,-7.289,1,0.0326,0.305,3.3e-06,0.105,0.377,119.999,179500,4,6,13
8490,Oliver Tree,Miracle Man - Zeds Dead Remix,4VZPR0Wjeu9yJNrlBurBK5,56,2,10,5,0.441,0.783,0,-3.802,1,0.0588,0.137,0.0,0.0701,0.345,73.87,149344,4,29,11
8491,Chase Atlantic,HER,5i7g9wTIruXgWKvA83BXlk,57,1,6,5,0.706,0.586,5,-5.404,0,0.066,0.106,5.43e-06,0.169,0.689,139.984,169714,4,3,14
8492,Young Dolph,Cutthroat Committee,78myyEywJ4rMl8XCCu0Dr6,53,2,7,5,0.861,0.727,7,-5.622,1,0.206,0.00557,0.0,0.107,0.443,151.076,178107,4,19,11
8493,Chase Atlantic,LIKE A ROCKSTAR,1e5Zf1EU0TAitK207VOUY7,57,1,1,5,0.58,0.611,8,-6.33,0,0.0646,0.331,0.0,0.0982,0.463,81.55,208112,4,15,14
8494,Aloe Blacc,Mi Burrito Sabanero,2etXKg9q2n9BJOpZ4xK8Rz,9,1,11,5,0.689,0.667,11,-6.738,0,0.113,0.123,0.0,0.0951,0.856,149.935,184694,4,19,10
8495,El Fantasma,Lupe Campos,4td9uuqgQFAzJ3qoJS6Ozx,57,2,5,5,0.769,0.574,0,-3.212,1,0.074,0.633,2.89e-06,0.0455,0.911,99.184,216771,4,11,11
8496,Koe Wetzel,Powerball,0cC187gu6Kcdr5VH7qxq4W,52,1,6,5,0.456,0.512,0,-8.65,1,0.0381,0.00846,0.0,0.165,0.0951,130.072,255157,4,9,10
8497,El de La Guitarra,Barrio Xolo,5yJPahX4wJlrRPH1agjvtH,56,1,10,2,0.552,0.438,11,-12.221,0,0.0388,0.0936,0.0,0.281,0.76,180.143,186302,3,11,17
8498,10k.Caash,Mutumbo,6Wziwo0CosKEcXHsG0kbM5,54,2,5,5,0.873,0.335,2,-12.886,1,0.721,0.108,0.0,0.107,0.423,147.96,87560,4,7,9
8499,Future,Goin Dummi,6QFzUXTIZXOLesQcgmGOsR,55,1,1,5,0.888,0.665,5,-7.055,0,0.093,0.0151,0.0,0.219,0.568,78.021,161758,4,10,6
8500,Tom Martin,Hindsight,1LY3wORUYTg8t2lZ1v6wHq,62,2,3,5,0.713,0.651,4,-7.731,0,0.042,0.106,0.0547,0.122,0.203,107.011,222056,4,9,10
8501,santpoort,feathertop forests,0VWZSwUxKvXrFEGcVUL73a,58,2,3,3,0.84,0.243,0,-24.231,0,0.0675,0.959,0.923,0.12,0.562,126.003,144760,4,18,9
8502,Jack Rosenbaum,Schnitz n´Schniggles,3BoKHF4H6OG9lSWKa1Scq3,60,1,9,5,0.754,0.148,5,-17.648,1,0.0554,0.922,0.328,0.107,0.412,120.895,219000,4,20,14
8503,Ollie,Lost,3vzbNQi4mQ9tmvroysU2f3,58,1,3,3,0.801,0.545,3,-6.686,1,0.0888,0.248,0.0,0.136,0.269,129.966,219581,4,4,5
8504,XXXTENTACION,Touch Eem Body,2WOxBv9WElDqB0opEAbCC4,57,4,1,3,0.726,0.419,11,-11.895,0,0.25,0.574,0.0,0.381,0.0644,129.786,187907,4,14,12
8505,Rita Ora,Only Want You - Sam Feldt Remix,2wOVXsIRIoniqipE9I5ZVx,65,2,4,5,0.578,0.786,9,-4.665,1,0.13,0.232,0.000106,0.122,0.347,105.945,179151,4,31,8
8506,EXO,Jekyll,028XrbNPgtmnSSScHuWuG1,0,1,11,3,0.721,0.57,11,-3.759,0,0.0567,0.438,0.0,0.0975,0.472,99.986,221267,4,6,3
8507,EXO,Baby You Are,1j37dCqGQuvWNYg80RIiOu,0,1,11,3,0.768,0.778,11,-6.184,0,0.0728,0.118,0.0,0.202,0.784,107.935,178920,4,12,3
8508,EXO,Ya Ya Ya,2Dn0UlDRJ4iSMlSdZ103pg,0,1,11,3,0.369,0.772,1,-4.049,1,0.3,0.0573,0.0,0.325,0.491,205.177,222040,4,8,3
8509,EXO,Butterfly Effect,3ki9UrYL2TZxYAyyGIPMPz,0,1,11,3,0.684,0.842,4,-4.637,0,0.0778,0.232,0.0,0.0721,0.669,104.001,190360,4,16,3
8510,EXO,Groove,4Xi0jBySALbHLMh9MnSvAb,0,1,11,3,0.628,0.801,0,-4.744,1,0.0416,0.287,1.22e-06,0.0903,0.44,98.022,208613,4,6,3
8511,EXO,Trouble,5vZU1sYp7e1osTKWIMtof5,0,1,11,3,0.572,0.8,7,-4.421,1,0.137,0.321,0.0,0.511,0.767,76.022,197227,4,7,3
8512,EXO,Obsession - Chinese Version,6tIyCRg8HfuOlEnlr1OI0S,0,1,11,3,0.688,0.739,7,-3.823,1,0.0559,0.00423,0.0,0.178,0.734,130.039,203519,4,27,3
8513,EXO,Non Stop,7bTYdDUxiFegwLJm6u743n,0,1,11,3,0.729,0.887,7,-3.28,1,0.0631,0.303,0.0,0.232,0.602,116.007,204240,4,8,3
8514,EXO,Obsession,7fK0csBoqbcgUuWGV0cpoD,0,1,11,3,0.704,0.729,7,-3.851,1,0.0624,0.0024,0.0,0.218,0.71,129.992,203520,4,9,3
8515,EXO,Day After Day,7x2PMStZn3xJqeLXHODckx,0,1,11,3,0.397,0.675,1,-4.925,0,0.112,0.277,0.0,0.0874,0.452,102.941,222333,3,13,3
8516,NAZAAR,Jinn,4NELKXacSEkhWYujzYzEU0,58,1,10,2,0.545,0.966,8,-0.593,1,0.0782,0.0511,0.317,0.187,0.315,149.977,215200,4,4,6
8517,Danny Brown,Theme Song,1lB9irWfmO7FaAAlNQTS1U,56,1,10,5,0.497,0.652,1,-7.005,1,0.312,0.175,0.0,0.349,0.404,81.729,166746,4,10,11
8518,Miley Cyrus,Cattitude (feat. RuPaul),0uZd8cKaTyNogTREourFY5,61,2,5,5,0.801,0.851,6,-5.698,0,0.175,0.00785,0.000966,0.385,0.705,121.065,189973,4,24,11
8519,Nio Garcia,Hoy Se Bebe - Remix,2Mb4KHDRhUJ3BoOZ7lGSy4,68,3,11,5,0.906,0.5,9,-5.364,0,0.0863,0.307,7.59e-05,0.0576,0.417,93.993,248326,4,19,10
8520,Dirty Heads,Lift Me Up,4ARoMobdw8Pv6idjmbQUjJ,54,1,7,5,0.621,0.668,0,-5.15,1,0.046,0.0954,0.0,0.114,0.685,163.901,153680,4,10,11
8521,Benjamin Ingrosso,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,1I7arMzqZe0nxd9TfkG0Dt,70,1,3,5,0.649,0.718,8,-7.101,0,0.0506,0.0106,0.000198,0.117,0.715,112.049,188166,4,66,17
8522,Sigrid,Home To You,2uvEzLjiHg6TW30XUmbZJb,62,1,11,5,0.619,0.146,8,-14.439,1,0.0382,0.808,0.0,0.0971,0.288,139.533,221587,4,11,6
8523,Calibre 50,Más Ganas Le Meto,1VhWAmgGaGBtt2BnIL7YSS,58,1,6,5,0.774,0.731,0,-4.796,1,0.0342,0.34,1.03e-05,0.122,0.938,125.051,146893,3,17,10
8524,santpoort,lost ones,0GaolNN1Zoivv9qWCNTzlJ,58,2,6,4,0.661,0.505,9,-13.011,1,0.0799,0.723,0.852,0.0868,0.577,155.992,123077,4,9,9
8525,Jobii,Berk Jam,1mHFXxYZCt4nGafWJwHYm2,54,1,7,5,0.261,0.479,11,-7.455,1,0.154,0.829,0.068,0.392,0.219,77.586,126969,4,8,5
8526,Yelawolf,Keep on Rollin,2IGCsn7B2E5LxUDV4Q6FqX,57,3,11,5,0.772,0.499,2,-8.489,0,0.0593,0.464,1.49e-05,0.117,0.453,139.999,254861,4,14,8
8527,O.A.R.,Knocking at Your Door,78v5ljpPryjGY4r1wndiqa,55,1,3,5,0.704,0.751,6,-5.671,0,0.0449,0.0588,0.0,0.0527,0.835,89.973,216200,4,21,6
8528,美波,カワキヲアメク,1gUAX2ImxDsB3YDcyxMXlB,62,1,1,3,0.541,0.846,6,-2.729,0,0.0551,0.0122,0.000149,0.163,0.524,129.138,251933,4,7,2
8529,Cosculluela,HBD - Tu cumpleaños,3feZA2rQD1kVtDMuzhU4b1,51,1,11,5,0.579,0.4,1,-12.442,0,0.355,0.635,0.0,0.123,0.199,84.716,182143,4,19,11
8530,Vertical Worship,Yes I Will (Studio Version),3d225PGEHBjK5ZQkQ7qSfJ,54,1,1,5,0.404,0.774,0,-7.462,1,0.0606,0.116,0.0,0.155,0.376,150.043,216973,4,27,16
8531,Jai Wolf,Better Apart (feat. Dresage),1TFC1wutiIHQQ9buf8bxQI,55,2,4,5,0.489,0.703,4,-4.564,0,0.026,0.013,6.04e-05,0.104,0.256,149.977,234987,4,28,8
8532,James Blake,Where's The Catch? (feat. André 3000),7omij53d6AvXefx13NNyfn,59,2,1,5,0.746,0.56,5,-9.02,0,0.0932,0.649,0.000577,0.107,0.172,91.988,276000,4,37,11
8533,Chris Stapleton,The Ballad of the Lonesome Cowboy,3a24rUSZ1Ui3xmPNnqpor8,58,1,6,5,0.668,0.538,9,-8.758,1,0.0354,0.287,7.64e-05,0.0807,0.146,109.886,105013,4,33,15
8534,Lauren Jauregui,More Than That,180WImKPbvdUrboKUov5f4,61,1,1,5,0.595,0.442,4,-12.899,0,0.282,0.0709,0.0,0.139,0.297,48.702,158733,4,14,15
8535,Rich Brian,Confetti,2Wpf66d6S1qZO4Mt39PvEz,58,1,7,5,0.77,0.762,1,-4.298,1,0.118,0.127,0.0,0.0809,0.326,141.052,172023,4,8,10
8536,haroinfather,Please Pick Up,47k5tMDS3jLAOFE29nkfzO,57,1,2,4,0.643,0.594,8,-10.326,0,0.273,0.339,6.68e-06,0.364,0.495,206.008,113933,4,14,12
8537,Jeremy Renner,Main Attraction,4ZSyW6b7swz86ONngnW9SG,58,1,7,3,0.573,0.765,7,-4.508,1,0.0501,0.213,0.0,0.443,0.588,138.89,202878,4,15,13
8538,Danny Brown,uknowhatimsayin¿,2sBClvs8a18rHtJTGtuEAJ,56,2,10,5,0.707,0.636,7,-7.332,1,0.132,0.0296,7.09e-06,0.366,0.526,100.928,175482,4,16,11
8539,(Sandy) Alex G,Southern Sky,022KnoVZaB3IJx21uW5tDH,55,1,9,5,0.514,0.474,7,-5.617,1,0.0238,0.34,0.00105,0.123,0.21,98.082,192867,4,12,14
8540,Joey Trap,Lesley,4LaCk8mWMThcp3yg2Lej0z,56,1,2,5,0.935,0.458,6,-8.128,0,0.236,0.659,0.0,0.069,0.8,124.933,130000,4,6,9
8541,NEFFEX,Destiny,0oW5yI88PqLgQXGY60E4ea,63,1,3,3,0.861,0.58,9,-7.571,1,0.0505,0.0172,1.06e-06,0.0545,0.874,130.006,206769,4,7,6
8542,Gucci Mane,Proud of You,7x3dnnv2lvmbxJZ3ydhClT,56,1,6,5,0.931,0.594,1,-6.735,1,0.304,0.115,0.0,0.307,0.65,126.931,152686,4,12,10
8543,Elohim,Hallucinating,1zaxUa5xNNIz2O2y0Td7zr,56,1,4,5,0.773,0.766,9,-6.281,1,0.0452,0.114,0.00692,0.0997,0.662,107.012,218135,4,13,6
8544,Project Pat,CheezNDope (feat. Young Dolph & Key Glock),4y6DOqPrT52Usm5Ls53ZIw,53,3,7,5,0.842,0.558,7,-9.322,1,0.264,0.0439,7.37e-06,0.108,0.683,76.469,158496,4,42,11
8545,G Herbo,Hood Cycle (Bonus),0onwBWlIc8SYt8RNsKzvoi,53,1,2,5,0.526,0.699,10,-8.091,0,0.382,0.217,0.00202,0.646,0.743,79.67,159000,4,18,7
8546,MOTi,Friday (feat. JGUAR),1Bs9jRUjt9ct4YBVNGOrNN,65,2,1,5,0.554,0.762,1,-4.808,0,0.0895,0.00197,0.17,0.352,0.421,126.132,139048,1,20,4
8547,Jef Martens,Of Dragons and Monsters,5hzChgHbQ1a1V6lImbhQy4,59,1,9,5,0.571,0.0543,4,-27.42,0,0.0293,0.993,0.954,0.0941,0.337,81.063,62407,4,23,11
8548,Lane 8,I / Y,1L5VP9PWCU5dRzl1bvlFkJ,59,2,6,4,0.523,0.718,0,-9.754,1,0.032,0.689,0.939,0.0733,0.151,121.984,354098,4,5,6
8549,Slipknot,Death Because of Death,2YkDmUfSC7bZpH3DHvvuxh,61,1,8,5,0.3,0.655,5,-11.92,1,0.126,0.437,0.343,0.118,0.327,78.682,80626,4,22,8
8550,Cali Y El Dandee,Voy Por Ti,2sRhe52xJklfzRIe0K6puw,70,2,11,5,0.722,0.852,8,-3.436,1,0.093,0.0276,0.0,0.1,0.775,179.962,212133,4,10,16
8551,VAVO,Anything For You - Feenixpawl Remix,3R57ncBBnLa5ZdLRGRCKIi,58,3,7,5,0.648,0.778,8,-5.592,1,0.0671,0.0997,0.0,0.127,0.59,123.99,177097,4,35,4
8552,Adam Lambert,Closer To You,7qFqqdr7TBDSO8xD86lGUo,57,1,9,5,0.51,0.544,6,-4.471,1,0.0269,0.475,5.2e-05,0.11,0.206,141.786,259834,4,13,12
8553,hiyasu,goodnight,2kUZIJjxsGvwTOgVFoR3m1,60,1,2,5,0.701,0.268,0,-10.097,1,0.0472,0.897,0.669,0.0871,0.382,172.001,128372,4,9,6
8554,American Authors,Bring It On Home (feat. Phillip Phillips & Maddie Poppe),7J1J3w67B0VEjF4jj0NzmE,58,3,9,5,0.669,0.864,0,-5.15,1,0.0428,0.0483,0.0,0.0704,0.672,99.033,200827,4,56,16
8555,Ed Maverick,Ropa De Bazar,7kWFRZdedr2gtfE8JDumVZ,71,2,4,5,0.53,0.196,0,-10.915,0,0.0602,0.934,1.65e-05,0.219,0.144,92.661,197907,4,13,11
8556,Pouya,Cyanide,7tZQ7KKB0514q8IGgTcf2u,57,2,7,1,0.675,0.92,8,-6.142,1,0.41,0.00596,0.0184,0.808,0.112,154.939,133494,4,7,5
8557,Issues,Find Forever,2d2Dh8wBa2DwWERZVb4KS8,55,1,10,5,0.61,0.812,8,-4.246,1,0.0884,0.122,0.0,0.0453,0.821,94.152,218975,4,12,6
8558,Ciara,Thinkin Bout You,594trlRjNdTyYLwIlcDaJM,58,1,5,5,0.893,0.73,6,-4.375,0,0.0437,0.121,0.0075,0.0939,0.819,106.988,228560,4,16,5
8559,Apink,%%(Eung Eung),4SpQDJz1JiRT2mHxvyqN9K,59,1,1,1,0.647,0.855,5,-2.944,0,0.037,0.294,0.0,0.137,0.683,144.867,208105,4,13,5
8560,Becky G,LBD,3c0uKKorZypy13KkO1u8AD,58,1,1,5,0.874,0.584,5,-4.898,0,0.0353,0.32,2.05e-05,0.134,0.601,122.007,203504,4,3,7
8561,Rat City,Kind of Love,1V028kR7hQgxkibAYOMntP,56,2,2,5,0.679,0.825,0,-3.759,0,0.044,0.0665,0.0,0.128,0.466,119.946,202424,4,12,8
8562,Caitlyn Smith,Damn You for Breaking My Heart,4M2lhI2GLpzSzd2QwyvExT,55,1,11,5,0.574,0.887,1,-2.607,0,0.074,0.43,0.0,0.133,0.578,124.997,191027,4,30,13
8563,Bryn Williams,Scared To Lose Someone,5BRBfTf0rRIfJgXVacS6cL,61,1,11,5,0.435,0.00264,11,-29.71,1,0.0463,0.995,0.923,0.103,0.261,48.54,133158,4,22,13
8564,Gucci Mane,Hands Off (feat. Jeremih),2D8qajDbXBSl9SvaLkLZKW,56,2,6,5,0.762,0.594,4,-5.368,1,0.291,0.451,0.0,0.0654,0.541,150.032,155620,4,25,10
8565,Evan Michael Brown,Sea of Tranquility,5ggOjNoVdy0O24g98rkms7,57,1,4,5,0.444,0.151,0,-21.416,1,0.0321,0.907,0.817,0.201,0.0375,106.038,175000,4,18,18
8566,Chris Webby,High Grade (feat. Dizzy Wright & Alandon),7gcamET7aXI8RuFzjhgBek,56,3,4,3,0.758,0.705,9,-8.118,0,0.24,0.317,1.63e-06,0.153,0.484,133.971,260011,4,41,11
8567,Ben Platt,Better,7mu0nb8PR5mpquEbwbMe6j,56,1,3,5,0.346,0.483,0,-6.254,0,0.0732,0.499,0.0,0.0844,0.349,172.237,191613,4,6,9
8568,Sia,"Mountains (feat. Sia, Diplo, and Labrinth)",0HCDvbGNsigLpkzCDwpKVr,62,4,4,5,0.625,0.601,1,-7.766,1,0.0285,0.39,0.0348,0.0894,0.195,85.967,194733,4,42,3
8569,Becky G,PELEAS,1WM8ow5z3QyLEB5br1u7Y5,60,1,10,5,0.754,0.702,7,-5.54,1,0.0994,0.18,0.0,0.123,0.53,159.898,207107,4,6,7
8570,OTX.Mikey,Struggle,7si0xxiE34jRe7fquXNZjO,53,2,10,4,0.748,0.501,0,-9.66,0,0.0517,0.108,7.53e-06,0.0622,0.487,152.962,167314,4,8,9
8571,Andrew Bird,Bloodless,0lWLMR456FAFjlLIEBLzWf,58,1,3,5,0.547,0.662,4,-5.196,0,0.0293,0.571,0.00146,0.122,0.498,82.173,389160,4,9,11
8572,Ben Platt,Hurt Me Once,1BTjbs59uCzs6ajDbZVoor,56,1,3,5,0.531,0.148,10,-10.883,1,0.0402,0.899,0.0,0.103,0.273,169.38,240267,4,12,9
8573,D.O.,That's okay,2Ghu1DdMwxS3VAyB7i38Wo,66,1,7,1,0.679,0.442,7,-8.928,1,0.0637,0.723,0.0,0.231,0.628,129.671,221373,4,11,4
8574,Psalm Trees,Céleste,3K5Gqh7UtYJp8MYaAIMWqd,58,2,10,1,0.639,0.308,0,-12.329,1,0.0571,0.863,0.833,0.0648,0.478,79.518,144906,4,7,11
8575,R.J. Smith,Romeo,6V05UtX0OYYZaxXiwsPf22,56,1,7,5,0.654,0.156,4,-19.307,1,0.0415,0.981,0.914,0.0854,0.259,109.998,195550,4,5,10
8576,Natanael Cano,Con Amigos Reales Ando,6i5WmvFVyFlUYd4Rn3HT5U,57,1,6,5,0.742,0.748,2,-6.557,1,0.0341,0.0182,0.0,0.0779,0.659,110.039,198493,4,22,13
8577,Fantasia,Bad Girl,36vGWsPoTnPTRDthSBFsIh,57,1,10,5,0.266,0.483,6,-4.686,0,0.0316,0.703,0.0,0.118,0.478,195.934,217978,3,8,8
8578,Conway the Machine,Bang (feat. Eminem),4sn2mlcCdzOvS3MmAbutVR,58,2,7,5,0.707,0.872,1,-3.783,0,0.299,0.219,0.0,0.17,0.642,146.042,229654,4,19,18
8579,The Black Keys,Every Little Thing,4l8f1sX5rJyUphT1PfG98v,57,1,6,5,0.525,0.776,0,-6.385,1,0.0477,0.0175,0.000247,0.573,0.263,95.004,199784,4,18,14
8580,Sleepy Hallow,Pray 4OR,71FLahKdwoes8yaNGRTCEJ,53,2,10,4,0.943,0.547,4,-6.582,1,0.307,0.521,0.0,0.121,0.721,129.996,179174,4,8,13
8581,Pia Mia,Don't Get Me Started,7MFL1GD1NtffPkogskoilF,59,3,10,3,0.841,0.479,6,-7.41,0,0.0925,0.545,7.35e-05,0.112,0.0978,130.016,175409,4,20,7
8582,Denzel Curry,SHAKE 88 FEAT. SAM SNEAK,27F7BWz4WuC8GuSIcFbx1a,56,2,5,5,0.657,0.836,2,-6.364,1,0.0831,0.0277,0.0,0.29,0.445,181.94,147720,4,24,12
8583,DDG,HOLD MY DRINK INTERLUDE,2k6hr66J4KRWJ68xMwuThS,54,1,11,5,0.918,0.465,2,-6.211,0,0.102,0.0456,2.46e-05,0.156,0.148,144.987,65879,4,23,3
8584,Sebastian Yatra,Vuelve,3wGRfBDRNQb0nFDFrUPvq6,72,2,4,5,0.692,0.49,11,-6.077,1,0.0464,0.47,0.0,0.109,0.255,155.834,225213,4,6,15
8585,Arcade Fire,"Baby Mine - From ""Dumbo""/Soundtrack Version",2ufkOFn5LKYNoAdss0GUKR,58,1,3,1,0.221,0.355,9,-9.469,1,0.0389,0.681,0.00265,0.067,0.15,68.903,176467,4,43,11
8586,H.E.R.,I'm Not OK,2JonPpQM16rCfa8ZFrBemE,56,1,8,5,0.455,0.39,11,-11.889,0,0.0765,0.871,1.68e-05,0.0958,0.158,102.536,205880,5,10,6
8587,Conro,Remember You,796JqxZ3o0ZH6OllNRDuTY,58,1,5,5,0.672,0.808,8,-5.541,1,0.0407,0.0494,0.0,0.385,0.334,119.935,189000,4,12,5
8588,Wynne,Ego Check,14y5Ue6VsYiJS4vhNJ2bKu,56,2,10,5,0.574,0.762,10,-5.955,0,0.35,0.0844,0.0,0.129,0.763,79.245,219800,4,9,5
8589,Lost Kings,Feather,3TBKXtDKPVlL9dN6Am297J,55,2,10,4,0.756,0.629,2,-6.604,1,0.0393,0.305,1.86e-05,0.135,0.433,141.003,211320,4,7,10
8590,Jamestown Revival,Crazy World (Judgement Day),0ZLvbkO8VwaNhV9aS1yi6T,55,1,6,5,0.632,0.562,7,-7.794,1,0.0248,0.44,0.000911,0.153,0.297,97.991,280813,4,27,17
