,artist_name,track_name,track_id,popularity,num_artists,release_month,release_weekday,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_len,artist_len
7391,Ludwig van Beethoven,"12 Contredanses, WoO 14: No. 8 in C Major",6CpN72rcTG345H2CeVH8yd,11,3,11,5,2942677,77,0.484,0.51,5,-15.107,1,0.0471,0.637,0.0644,0.322,0.21,113.825,34999,4,41,20
7392,Ludwig van Beethoven,"Piano Concerto No.5 in E flat major Op.73 -""Emperor"": 2. Adagio un poco mosso",6E4eiQ5yQHxEJ3R0JPLdUn,12,4,11,5,2942677,77,0.281,0.0267,11,-29.821,1,0.0352,0.988,0.952,0.123,0.0462,89.379,510000,4,77,20
7393,Ludwig van Beethoven,"6 Minuets, WoO 9: No. 3 in C Major",6HHpqaXFbtufMS7wy4ZZhS,10,4,11,5,2942677,77,0.757,0.0635,0,-18.738,1,0.115,0.902,0.286,0.0876,0.366,128.815,142226,3,34,20
7394,Ludwig van Beethoven,"String Quartet No. 15 in A Minor, Op. 132 ""Heiliger Dankgesang"": IV. Alla marcia, assai vivace",6HQ6u8HlmtpSPrzxqGcN1i,10,2,11,5,2942677,77,0.428,0.0834,4,-17.598,1,0.0514,0.978,0.07,0.104,0.559,119.151,135826,4,94,20
7395,Ludwig van Beethoven,"12 Contredanses, WoO 14: No. 9 in A Major",6IJ57jFafUd8bMuGcVL0iN,11,3,11,5,2942677,77,0.649,0.243,9,-17.816,1,0.0401,0.969,0.805,0.105,0.509,111.842,35839,4,41,20
7396,Ludwig van Beethoven,"String Quartet No. 13 in B-Flat Major, Op. 130: II. Presto",6Lb5CX0YoxCS6UyiFWENfY,11,2,11,5,2942677,77,0.453,0.169,10,-17.95,0,0.0557,0.928,0.0468,0.0975,0.761,160.257,124040,4,58,20
7397,Ludwig van Beethoven,"3 Songs, Op. 83: No. 1, Wonne der Wehmut",6RKIkAU0kDCNXEYUYQTC1K,12,4,11,5,2942677,77,0.277,0.115,4,-21.965,1,0.0604,0.939,0.000882,0.361,0.0555,88.254,154907,4,40,20
7398,Ludwig van Beethoven,"8 Songs, Op. 52: No. 2, Feuerfarb, Hess 144",6TrfjsAaXipYa6Edd4hhCN,12,4,11,5,2942677,77,0.438,0.0947,6,-20.902,1,0.0595,0.973,0.0,0.0905,0.376,136.336,187160,3,43,20
7399,Ludwig van Beethoven,"Missa Solemnis in D Major, Op. 123: III. Credo: ""Et vitam venturi""",6WU0UdHzOl2t0TIjPBNhwQ,11,3,11,5,2942677,77,0.193,0.331,10,-14.853,1,0.043,0.903,0.0247,0.105,0.145,83.946,407893,4,66,20
7400,Ludwig van Beethoven,"Piano Sonata No.8 in C Minor, Op.13 -""Pathétique"": 2. Adagio cantabile",6WnctZbyoxZwzMA5aw7spp,10,2,11,5,2942677,77,0.333,0.00292,8,-35.762,1,0.0508,0.994,0.911,0.074,0.0954,70.561,421667,4,70,20
7401,Ludwig van Beethoven,"Violin Sonata No. 6 in A Major, Op. 30 No. 1: III. Allegretto con variazioni",6ad2HsDqfBqDXpJYBdyS9S,13,3,11,5,2942677,77,0.321,0.163,9,-17.559,1,0.046,0.982,0.25,0.0682,0.359,140.278,475160,4,76,20
7402,Ludwig van Beethoven,"Traute Henriette, Hess 151 (Completed by A. Orel)",6jEi8uLUBYHiJ2tnNJLQok,12,4,11,5,2942677,76,0.414,0.185,2,-19.699,1,0.0663,0.971,1.91e-06,0.0791,0.123,132.911,51053,4,49,20
7403,Ludwig van Beethoven,"Missa Solemnis in D Major, Op. 123: III. Credo: ""Credo in Spiritum Sanctum""",6wUhyhg4TlN88M0GPb9jq5,11,3,11,5,2942677,77,0.211,0.451,5,-12.389,1,0.0387,0.898,0.447,0.689,0.296,118.384,86427,4,75,20
7404,Ludwig van Beethoven,"12 Contredanses, WoO 14: No. 11 in D Major",73xffi15YRJtfmdkWikYRL,11,3,11,5,2942677,77,0.903,0.169,7,-21.866,1,0.071,0.976,0.00788,0.0847,0.285,113.922,34906,4,42,20
7405,Ludwig van Beethoven,"Missa Solemnis in D Major, Op. 123: IV: Sanctus: ""Sanctus Dominus""",77gDMdwJkNlyynqRHoii8H,11,3,11,5,2942677,77,0.176,0.0318,2,-28.559,1,0.0362,0.95,0.763,0.0975,0.0543,79.921,197493,1,66,20
7406,Ludwig van Beethoven,"Languisco e moro, Hess 229 (Arr. for Voice & Piano)",7BIs7ebVHrB7GEQO7mU7Ps,12,3,11,5,2942677,77,0.366,0.0153,2,-21.674,0,0.0476,0.99,2.82e-06,0.107,0.105,118.09,64080,1,51,20
7407,Ludwig van Beethoven,"String Quartet No. 15 in A Minor, Op. 132 ""Heiliger Dankgesang"": III. Molto adagio",7KULPJrjW40hRKYjfHI75F,11,2,11,5,2942677,77,0.11,0.0447,0,-23.448,1,0.0448,0.941,0.637,0.118,0.0376,82.326,1180707,3,82,20
7408,Ludwig van Beethoven,"12 Contredanses, WoO 14: No. 2 in A Major",7pnNV8Uv6UeNqjLfetwUbd,11,3,11,5,2942677,77,0.689,0.176,4,-16.764,1,0.0624,0.988,0.864,0.172,0.759,115.006,34572,4,41,20
7409,Ludwig van Beethoven,"12 Contredanses, WoO 14: No. 7 in E-Flat Major",7sAYqOTikba3T9AcOx4Wm0,11,3,11,5,2942677,77,0.305,0.112,3,-24.5,1,0.0554,0.944,0.591,0.608,0.564,91.35,41492,3,46,20
7410,Ludwig van Beethoven,"String Quartet No. 16 in F Major, Op. 135: I. Allegretto",7ypR7IQy99sA868DLWDzPX,11,2,11,5,2942677,77,0.377,0.0543,5,-22.206,1,0.0483,0.949,0.209,0.119,0.26,131.349,402373,4,56,20
7411,Ludwig van Beethoven,"Missa Solemnis in D Major, Op. 123: V. Agnus Dei: ""Dona nobis pacem""",08JjJ3WUapuD12vk8Mpwuf,10,3,11,5,2942677,77,0.117,0.371,2,-15.164,1,0.0467,0.897,0.43,0.0796,0.0812,68.6,497747,4,68,20
7412,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 9 in F Major",0Bu6jNjw7vhreP3X3dn6dk,9,3,11,5,2942677,77,0.403,0.0457,5,-19.153,1,0.0427,0.99,0.94,0.415,0.53,147.655,99706,3,41,20
7413,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 8 in A Major",1AUP3611hygJeVvXNVPD0j,9,3,11,5,2942677,77,0.359,0.0883,9,-18.105,1,0.0407,0.977,0.532,0.1,0.626,180.42,81532,3,41,20
7414,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 10, Waltz in D Major",1BuTfXqQ9W8TjRYHDV6E2v,9,3,11,5,2942677,77,0.736,0.063,2,-19.355,1,0.0611,0.985,0.403,0.115,0.807,118.7,74559,3,62,20
7415,Ludwig van Beethoven,"6 Ländler, WoO 15: No. 6 in D Major",1FtYCAGseOztpHtaQ901zR,9,3,11,5,2942677,77,0.602,0.219,2,-14.425,1,0.0545,0.829,0.896,0.108,0.218,127.447,122932,3,35,20
7416,Ludwig van Beethoven,"Piano Sonata No. 23 in F Minor, Op. 57: 2. Andante con moto",1cCC2SVry9gDYIgLMxYfax,9,2,11,5,2942677,77,0.28,0.0339,1,-24.279,1,0.0551,0.994,0.91,0.106,0.0753,80.243,438187,4,59,20
7417,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 4, Minuet in E-Flat Major",1vZy6ew8uZ3Z7EjgST9jAT,10,3,11,5,2942677,77,0.387,0.0605,3,-17.929,1,0.0357,0.974,0.395,0.17,0.299,99.201,147866,3,67,20
7418,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 2 in A Major",25OUbOqKH9mL2UeQEW4lIj,9,3,11,5,2942677,77,0.338,0.109,9,-20.912,1,0.0379,0.978,0.0276,0.181,0.622,172.245,87399,3,41,20
7419,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 3 in F Major",2Ks5gqgrwI9eTMGNrtV4iH,9,3,11,5,2942677,77,0.517,0.132,5,-17.329,1,0.0346,0.924,0.736,0.36,0.439,83.285,89426,3,41,20
7420,Ludwig van Beethoven,"Missa Solemnis in D Major, Op. 123: III. Credo: ""Et resurrexit""",2L0zzsgmakwfKSGtNSIFM9,11,3,11,5,2942677,77,0.268,0.525,7,-11.607,1,0.0559,0.86,0.973,0.73,0.297,124.225,81387,4,63,20
7421,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 2, Minuet in B-Flat Major",2aRLoXtwJbI7gVnh1DdavE,10,3,11,5,2942677,77,0.354,0.109,10,-20.894,1,0.0344,0.986,0.802,0.554,0.213,109.738,133026,3,67,20
7422,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 5, Minuet in E-Flat Major",2c03ihjtQ6qr7GNpQ9MaVf,9,3,11,5,2942677,77,0.44,0.0389,3,-17.866,1,0.0315,0.954,0.203,0.168,0.265,105.245,140839,3,67,20
7423,Ludwig van Beethoven,"Violin Romance No.2 in F Major, Op.50",2tEhsqh6NHExsiyDKZSoiB,9,4,11,5,2942677,77,0.238,0.0522,5,-26.542,1,0.0418,0.935,0.29,0.24,0.151,94.073,477280,4,37,20
7424,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 11. Waltz in D Major",2xCmENIGGcvG3mHL4Wg4CB,9,3,11,5,2942677,77,0.754,0.0209,2,-18.986,1,0.0529,0.962,0.0844,0.102,0.449,116.85,83132,4,62,20
7425,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 9, Minuet in G Major",2y56hwZZxeSTm2rss1LnPw,9,3,11,5,2942677,77,0.597,0.0326,7,-20.635,1,0.038,0.988,0.498,0.12,0.553,101.96,143639,3,62,20
7426,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 12 in C Major - Coda",3HnkVwT830sgdyMqgo8BDR,9,3,11,5,2942677,77,0.416,0.334,8,-13.223,1,0.036,0.876,0.884,0.0454,0.132,104.696,207332,4,49,20
7427,Ludwig van Beethoven,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 3. Allegretto",3IGbr9NaXnJDsXNyjThedm,11,2,11,5,2942677,77,0.164,0.193,7,-21.513,0,0.0368,0.99,0.915,0.0969,0.145,77.598,404693,4,67,20
7428,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 11 in G Major",3NjD9NvlEw1sLijAQNsYaO,9,3,11,5,2942677,77,0.641,0.186,7,-19.432,1,0.0432,0.841,0.737,0.327,0.514,98.028,76292,1,42,20
7429,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 7, Minuet in B-Flat Major",3RPyN7uB1J6tYJWRHbxFEU,9,3,11,5,2942677,77,0.48,0.0391,10,-21.601,1,0.036,0.986,0.925,0.166,0.204,110.619,132799,3,67,20
7430,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 1, Waltz in E-Flat Major",3TrJJI0QamDcnQRRqe2lMM,10,3,11,5,2942677,77,0.402,0.0627,3,-23.842,1,0.0323,0.977,0.957,0.125,0.326,69.781,64372,4,66,20
7431,Ludwig van Beethoven,"Missa Solemnis in D Major, Op. 123: IV: Sanctus: ""Praeldudium. Sostenuto, ma non troppo""",3XYq2XkccuyfwhoeGzqFZj,11,3,11,5,2942677,77,0.0999,0.0665,7,-30.699,1,0.0402,0.503,0.645,0.13,0.0384,87.155,134187,4,88,20
7432,Ludwig van Beethoven,"6 Ländler, WoO 15: No. 5 in D Major",3oEk3QkEUq2CztTp9mCm1n,9,3,11,5,2942677,77,0.675,0.0237,2,-16.389,1,0.0553,0.784,0.000227,0.316,0.618,121.301,48332,3,35,20
7433,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 8, Landler in B-Flat Major",3svPhQIvYrK4xkAiL5kfZu,9,3,11,5,2942677,77,0.687,0.0404,10,-22.449,1,0.0592,0.874,0.0842,0.109,0.455,117.831,75292,3,68,20
7434,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 7 in C Major",4QCyqDiCPEr5vzsoKiGRCg,9,3,11,5,2942677,77,0.282,0.191,0,-15.718,1,0.0423,0.909,0.681,0.153,0.251,181.479,84492,3,41,20
7435,Ludwig van Beethoven,"11 Dances, WoO 17, ""Mödlinger Tänze"": No. 6, Landler in E-Flat Major",4SFvqDjCDUXjeM3qSeoMoC,9,3,11,5,2942677,77,0.558,0.0469,3,-20.897,1,0.0386,0.982,0.504,0.0945,0.381,111.226,81066,3,68,20
7436,Ludwig van Beethoven,"6 Minuets, WoO 9: No. 6 in G Major",4SQDuOQQuNvJwpNzq2gQcj,10,4,11,5,2942677,77,0.597,0.0831,7,-19.367,1,0.0584,0.92,0.000884,0.217,0.695,120.505,129292,3,34,20
7437,Ludwig van Beethoven,"6 Ländler, WoO 15: No. 1 in D Major",4YHHY9v3Gnxy2s7RZOMqvH,9,3,11,5,2942677,77,0.704,0.199,2,-18.829,1,0.0627,0.906,0.881,0.0609,0.769,127.98,47626,3,35,20
7438,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 6 in G Major",4aMx2TDxZgVlbZk2cDIztx,9,3,11,5,2942677,77,0.428,0.0312,7,-16.094,1,0.0396,0.975,0.489,0.507,0.602,130.079,115532,3,41,20
7439,Ludwig van Beethoven,"6 Ländler, WoO 15: No. 2 in D Major",4pUfF5ojU8CEzm2nq0aP8j,9,3,11,5,2942677,77,0.73,0.136,2,-17.996,1,0.0596,0.821,0.0538,0.196,0.691,121.928,49572,3,35,20
7440,Ludwig van Beethoven,"6 Ländler, WoO 15: No. 3 in D Major",4rlpomM0IqfKJsZ6XpIAWQ,9,3,11,5,2942677,77,0.628,0.0879,2,-20.403,1,0.0662,0.79,0.0574,0.169,0.879,123.572,48932,3,35,20
7441,Ludwig van Beethoven,"Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -""Moonlight"": 1. Adagio sostenuto",5ExIJEW769dIc6voCcpcpZ,11,2,11,5,2942677,77,0.247,0.0025,1,-40.722,0,0.0383,0.992,0.896,0.0946,0.121,74.707,368222,4,81,20
7442,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 10 in D Major",5RZLKeIUxE3rQPohfgEYmz,9,3,11,5,2942677,77,0.451,0.278,2,-17.092,0,0.0276,0.702,0.326,0.537,0.511,95.576,79132,4,42,20
7443,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 5 in E-Flat Major",5YC4AeInqXLoJwFSaE6gHk,9,3,11,5,2942677,77,0.429,0.0819,3,-18.005,1,0.0305,0.978,0.157,0.584,0.269,127.545,114439,3,46,20
7444,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 1 in C Major",5eSbmxf0SOZrsywwVHhzWv,9,3,11,5,2942677,77,0.418,0.196,7,-12.259,1,0.0293,0.927,0.0686,0.518,0.688,93.791,33306,3,41,20
7445,Ludwig van Beethoven,"12 German Dances, WoO 8: No. 4 in B-Flat Major",5jlwZsNl6PFbwO4RaB1hum,9,3,11,5,2942677,76,0.49,0.0822,10,-19.515,1,0.0347,0.972,0.87,0.282,0.43,134.079,110399,3,46,20
7446,Ludwig van Beethoven,"Symphony No.6 in F, Op.68 -""Pastoral"": 5. Hirtengesang. Frohe und dankbare Gefühle nach dem Sturm: Allegretto",6M3hmmjmrymuxTMwhynJSN,9,3,11,5,2942677,77,0.186,0.0955,5,-15.627,1,0.0351,0.96,0.93,0.124,0.0816,93.994,529653,3,109,20
7447,Ludwig van Beethoven,"Piano Concerto No.3 in C minor, Op.37: 3. Rondo (Allegro)",6ThjlxconACrdf1CD2SWyI,10,4,11,5,2942677,77,0.365,0.164,0,-21.323,0,0.0326,0.972,0.852,0.239,0.223,110.308,553000,4,57,20
7448,Ludwig van Beethoven,"Missa Solemnis in D Major, Op. 123: IV: Sanctus: ""Benedictus qui venit""",6dGmRgfUIo8js24M020FCT,11,3,11,5,2942677,77,0.0997,0.292,7,-19.892,1,0.0511,0.889,0.0379,0.301,0.0764,75.758,601360,3,71,20
7449,Ludwig van Beethoven,"6 Ländler, WoO 15: No. 4 in D Minor",7zS5nYL2hL7eU1BnDEer9K,9,3,11,5,2942677,77,0.267,0.145,7,-19.719,0,0.0447,0.741,0.658,0.323,0.404,106.713,56466,3,35,20
7450,Ludwig van Beethoven,"9 Variations on March by Dressler, WoO 63",0EeSijHoMUVpPGWmkvwDoL,17,2,11,5,2942677,77,0.289,0.19,0,-21.197,0,0.0362,0.983,0.913,0.212,0.41,108.534,366208,4,41,20
7451,Ludwig van Beethoven,"Fidelio, Op. 72 / Act 1: ""Abscheulicher! Wo eilst du hin?""",0GxAS0oVmv0Vac4aP4aFEJ,4,4,11,5,2942677,77,0.316,0.0609,4,-22.936,0,0.0401,0.931,0.000228,0.469,0.0433,69.946,121040,3,58,20
7452,Ludwig van Beethoven,"Piano Sonata No.19 in G minor, Op.49 No.1: 1. Andante",0LEyepfASn6m2mSdq1rcjj,6,2,11,5,2942677,77,0.457,0.0265,7,-32.766,0,0.0526,0.995,0.952,0.11,0.263,117.084,326933,4,53,20
7453,Ludwig van Beethoven,"Piano Sonata in F Minor, WoO 47 No. 2: II. Andante",0Mcih2DmZsLfYWnueSNqpG,17,2,11,5,2942677,77,0.595,0.102,8,-22.68,1,0.0573,0.992,0.941,0.107,0.443,159.847,511954,4,50,20
7454,Ludwig van Beethoven,"Rondo in C Major, WoO 48: Allegretto",0iQhfWaSgaJPWH8dbtTl1a,22,2,11,5,2942677,77,0.518,0.241,7,-20.81,1,0.0419,0.991,0.912,0.132,0.558,135.041,116814,4,36,20
7455,Ludwig van Beethoven,"Piano Sonata No.18 in E flat, Op.31 No.3 -""The Hunt"": 3. Menuetto (Moderato e grazioso)",0kjnMORRuyvv8aWqfe63jL,5,2,11,5,2942677,77,0.538,0.0187,3,-25.219,1,0.0853,0.995,0.892,0.233,0.305,72.976,313000,4,87,20
7456,Ludwig van Beethoven,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",0slxD6D7aV1FRgWtWjhdNQ,5,2,11,5,2942677,77,0.408,0.195,5,-20.046,0,0.0363,0.991,0.86,0.0778,0.288,110.051,181787,4,51,20
7457,Ludwig van Beethoven,"Sonata For Violin And Piano No.9 In A, Op.47 - ""Kreutzer"": 1. Adagio sostenuto - Presto",1OvY3dyOFwJA7PE9EIjyxY,9,3,11,5,2942677,77,0.397,0.198,9,-16.083,0,0.0495,0.958,0.453,0.0503,0.125,143.851,708133,4,87,20
7458,Ludwig van Beethoven,"Mass in C, Op.86: 4. Sanctus",1Q4U3TJhYT7NvB5kmqHfJx,5,5,11,5,2942677,77,0.14,0.13,9,-18.673,1,0.0454,0.976,0.00908,0.0783,0.0441,76.579,194173,4,28,20
7459,Ludwig van Beethoven,"Piano Concerto No.2 in B flat major, Op.19: 2. Adagio",1U05aPQV7fmZUAeCQIqiZm,5,4,11,5,2942677,77,0.276,0.0479,3,-25.513,1,0.0391,0.967,0.884,0.114,0.0759,101.588,550133,4,53,20
7460,Ludwig van Beethoven,"Piano Trio No.5 in D, Op.70 No.1 - ""Geistertrio"": 2. Largo assai ed espressivo - 1981 Recording",1axz01akb7VX3kuA6gA9dJ,7,2,11,5,2942677,77,0.168,0.0157,2,-25.816,0,0.0457,0.948,0.375,0.0988,0.0331,142.212,698000,4,95,20
7461,Ludwig van Beethoven,"Piano Sonata in E-Flat Major, WoO 47 No. 1: II. Andante",1y2qum5wvClG033IbAaKer,19,2,11,5,2942677,77,0.567,0.199,5,-19.523,1,0.047,0.984,0.928,0.108,0.535,140.054,420693,4,55,20
7462,Ludwig van Beethoven,"Piano Sonata No.26 in E flat, Op.81a -""Les adieux"": 3. Das Wiedersehn (Vivacissimamente)",242t766LKCLlCoNqPf5XIL,5,2,11,5,2942677,77,0.335,0.243,10,-19.823,1,0.0436,0.99,0.906,0.114,0.239,155.17,350800,4,88,20
7463,Ludwig van Beethoven,"Symphony No. 9 in D Minor, Op. 125 - ""Choral"": 4h. Poco allegro, stringendo il tempo, sempre più allegro - Presto - Live",2cCrq1tCgDHfNwEp0bU97q,7,4,11,5,2942677,77,0.3,0.877,2,-8.096,1,0.392,0.832,0.000964,0.679,0.312,87.666,120492,4,120,20
7464,Ludwig van Beethoven,"Symphony No.3 in E flat, Op.55 -""Eroica"": 3. Scherzo (Allegro vivace)",2hRHID8BwDXGq0GbBUNCiF,8,3,11,5,2942677,77,0.394,0.133,3,-21.831,1,0.0865,0.945,0.382,0.0801,0.301,164.509,364000,4,69,20
7465,Ludwig van Beethoven,"Violin Concerto in D, Op.61: 3. Rondo (Allegro)",2meDMmMDtI3srmV1qTdFhY,7,5,11,5,2942677,77,0.349,0.14,2,-17.126,1,0.043,0.922,0.64,0.134,0.291,86.812,565587,4,47,20
7466,Ludwig van Beethoven,"Piano Sonata in E-Flat Major, WoO 47 No. 1: I. Allegro cantabile",32hAqIUGwN6XCiKMMUdwhw,17,2,11,5,2942677,77,0.537,0.326,3,-16.116,1,0.0433,0.989,0.899,0.119,0.727,140.04,259901,4,64,20
7467,Ludwig van Beethoven,"Piano Concerto No.4 in G Major, Op.58: 3. Rondo (Vivace)",39YWQ7vcVvpsxTRUyAVjlk,5,4,11,5,2942677,77,0.343,0.151,7,-20.427,1,0.0381,0.931,0.905,0.0705,0.127,74.569,563400,4,56,20
7468,Ludwig van Beethoven,"Piano Sonata No.30 in E, Op.109: 1. Vivace, ma non troppo - Adagio espressivo - Tempo I",3REv6Xje3jgevqlg7Azms7,4,2,11,5,2942677,77,0.242,0.0338,11,-27.248,1,0.0393,0.988,0.932,0.0743,0.0635,71.619,229853,4,87,20
7469,Ludwig van Beethoven,"Piano Sonata in E-Flat Major, WoO 47 No. 1: III. Rondo vivace",3gJQwD8gqKbKAdz3gcndsQ,16,2,11,5,2942677,77,0.411,0.416,3,-15.419,1,0.0397,0.984,0.918,0.0989,0.431,160.129,130107,3,61,20
7470,Ludwig van Beethoven,"7 Bagatelles, Op.33: 3. Allegretto",47tWCgoVSxkun4SX53CK0G,7,2,11,5,2942677,77,0.362,0.106,5,-22.457,1,0.0441,0.993,0.923,0.137,0.294,129.538,132000,1,34,20
7471,Ludwig van Beethoven,"Piano Sonata in F Minor, WoO 47 No. 2: I. Larghetto maestoso - Allegro assai",4BarfgxxLUUS3YjRTw1qL7,14,2,11,5,2942677,77,0.477,0.171,5,-17.569,0,0.056,0.971,0.944,0.166,0.394,175.138,234336,5,76,20
7472,Ludwig van Beethoven,"Symphony No.1 In C Major, Op.21: 2. Andante cantabile con moto - Live",4XtsNA3FuwK4RbQ5mbkd9y,5,3,11,5,2942677,77,0.336,0.0255,0,-22.476,1,0.0393,0.979,0.308,0.104,0.137,102.026,467027,3,69,20
7473,Ludwig van Beethoven,"Symphony No.8 in F, Op.93: 4. Allegro vivace",517fggc7IHy4FsPFpIcvn3,5,3,11,5,2942677,77,0.412,0.354,5,-13.182,1,0.0365,0.934,0.853,0.11,0.257,83.899,377840,4,44,20
7474,Ludwig van Beethoven,"Piano Sonata in D Major, WoO 47 No. 3: II. Menuetto. Sostenuto",5BPgRTyT4pKPeGPZ3j5Vwd,18,2,11,5,2942677,77,0.251,0.239,9,-18.657,1,0.0451,0.982,0.933,0.124,0.713,119.978,361738,4,62,20
7475,Grupo Firme,Lujos y Secretos,5Q7T1ePrtZiMA5whIXdwUC,61,3,7,5,192888,77,0.571,0.827,5,-4.114,1,0.219,0.304,0.0,0.304,0.739,127.388,165837,3,16,11
7476,Ludwig van Beethoven,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Molto vivace",5R8gTN03lNUVGqkQb9Sc5W,8,3,11,5,2942677,77,0.399,0.288,2,-18.921,0,0.0522,0.912,0.849,0.0942,0.245,113.956,840920,4,61,20
7477,Ludwig van Beethoven,"Piano Trio No.7 in B Flat, Op.97 ""Archduke"": 3. Andante cantabile, ma però con moto - Poco più adagio - 1979 Recording",5TlMm0tDtpPtBEgBVfpuSX,5,2,11,5,2942677,77,0.248,0.0158,2,-28.296,1,0.0399,0.981,0.429,0.0824,0.0795,90.677,814000,5,118,20
7478,Ludwig van Beethoven,"String Quartet No.7 in F, Op.59 No.1 - ""Rasumovsky No. 1"": 1. Allegro",5VHba34CgmeXJYblmNuaBm,7,2,11,5,2942677,77,0.249,0.0756,5,-21.191,1,0.0425,0.937,0.329,0.0921,0.233,80.01,609667,4,69,20
7479,Ludwig van Beethoven,"Sonata for Cello and Piano No.3 in A, Op.69: 1. Allegro ma non tanto",5dhhxYTTjWW96jb0kHJIo1,5,3,11,5,2942677,77,0.265,0.136,4,-20.702,1,0.04,0.979,0.863,0.112,0.17,140.03,719000,4,68,20
7480,Ludwig van Beethoven,"Piano Sonata in F Minor, WoO 47 No. 2: III. Presto",5k8LgmD4YOgDu2CsB5qbLz,17,2,11,5,2942677,77,0.433,0.378,5,-17.127,0,0.0446,0.985,0.898,0.127,0.906,180.078,172130,4,50,20
7481,Ludwig van Beethoven,"Rondo in A Major, WoO 49: Allegretto",62FK2Ie0AdDnefN1LH0iyo,18,2,11,5,2942677,77,0.463,0.274,9,-17.487,1,0.0401,0.99,0.927,0.11,0.964,129.464,105094,4,36,20
7482,Ludwig van Beethoven,"Symphony No.2 in D, Op.36: 4. Allegro molto",63ez1w29HlfmOET4nIttou,4,3,11,5,2942677,77,0.34,0.131,2,-15.766,1,0.0367,0.95,0.887,0.229,0.289,76.729,369520,4,43,20
7483,Ludwig van Beethoven,"String Quartet In C, Op.59 No.3 - ""Rasumovsky No. 3"": 4. Allegro molto",66CHkb77MN9rqgF4gDe24h,4,2,11,5,2942677,77,0.432,0.317,0,-18.542,1,0.0394,0.904,0.908,0.165,0.6,73.723,359373,4,70,20
7484,Ludwig van Beethoven,"Piano Sonata No. 32 in C Minor, Op. 111: 2. Arietta (Adagio molto semplice e cantabile)",6O5tj9e2pR3fYG9fZxP3dT,5,2,11,5,2942677,77,0.325,0.166,0,-23.006,1,0.0319,0.983,0.921,0.0774,0.0705,97.539,789240,4,87,20
7485,Ludwig van Beethoven,"Piano Sonata in D Major, WoO 47 No. 3: III. Scherzando. Allegretto, ma non troppo",6OnlhIBtB4azzyHxg39s8z,23,2,11,5,2942677,77,0.581,0.405,2,-17.459,1,0.0468,0.989,0.873,0.153,0.888,134.989,289355,4,81,20
7486,Ludwig van Beethoven,"Piano Concerto No.1 in C Major, Op.15: 3. Rondo (Allegro scherzando) - Live",6RswonU1eTsY8kTAK6gheA,6,4,11,5,2942677,77,0.432,0.245,0,-19.369,1,0.0477,0.978,0.909,0.7,0.344,72.503,537745,4,75,20
7487,Ludwig van Beethoven,"Piano Sonata in D Major, WoO 47 No. 3: I. Allegro",6WXrTAdkI2Auc8YnUEAcZl,20,2,11,5,2942677,77,0.493,0.208,2,-20.221,1,0.044,0.981,0.927,0.118,0.472,140.013,396626,4,49,20
7488,Ludwig van Beethoven,"Piano Sonata No.21 in C, Op.53 -""Waldstein"": 1. Allegro con brio",7E8xCldECLMhtwGfxfD5eV,5,2,11,5,2942677,77,0.215,0.126,0,-24.4,1,0.0394,0.983,0.92,0.122,0.101,173.282,587000,4,64,20
7489,Ludwig van Beethoven,Fidelio op.72: Overture,7kQs9fwUJx9XLSRf38s4J1,6,3,11,5,2942677,77,0.249,0.166,4,-19.892,1,0.0504,0.861,0.844,0.256,0.0945,123.544,414642,4,23,20
7490,Ludwig van Beethoven,"Beethoven: Trio for Clarinet, Cello and Piano in B-Flat Major, Op. 11 ""Gassenhauer"": I. Allegro con brio",00avLCcB5Zrqog5gDOy9mG,0,4,11,5,2942677,77,0.427,0.143,10,-17.305,1,0.0393,0.988,0.761,0.124,0.325,81.367,395640,4,104,20
