,popularity,num_artists,release_month,release_weekday,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_len,artist_len,duration
7473,1,3,11,5,2942677,1,0.41200000000000003,0.354,5,-13.182,1,0.0365,0.934,0.853,0.11,0.257,83.899,4,44,20,6.2973333333333334
7474,1,2,11,5,2942677,1,0.251,0.239,9,-18.657,1,0.0451,0.982,0.9329999999999999,0.124,0.713,119.978,4,62,20,6.028966666666666
7475,1,3,7,5,192888,1,0.5710000000000001,0.8270000000000001,5,-4.114,1,0.21899999999999997,0.304,0.0,0.304,0.7390000000000001,127.38799999999999,3,16,11,2.7639500000000004
7476,1,3,11,5,2942677,1,0.39899999999999997,0.28800000000000003,2,-18.921,0,0.0522,0.912,0.8490000000000001,0.0942,0.245,113.956,4,61,20,14.015333333333334
7477,1,2,11,5,2942677,1,0.248,0.0158,2,-28.296,1,0.0399,0.981,0.429,0.0824,0.0795,90.677,5,118,20,13.566666666666666
7478,1,2,11,5,2942677,1,0.249,0.0756,5,-21.191,1,0.0425,0.937,0.32899999999999996,0.0921,0.233,80.01,4,69,20,10.161116666666667
7479,1,3,11,5,2942677,1,0.265,0.136,4,-20.701999999999998,1,0.04,0.9790000000000001,0.863,0.11199999999999999,0.17,140.03,4,68,20,11.983333333333333
7480,1,2,11,5,2942677,1,0.433,0.37799999999999995,5,-17.127,0,0.0446,0.985,0.898,0.127,0.9059999999999999,180.078,4,50,20,2.8688333333333333
7481,1,2,11,5,2942677,1,0.46299999999999997,0.27399999999999997,9,-17.487000000000002,1,0.0401,0.99,0.927,0.11,0.9640000000000001,129.464,4,36,20,1.7515666666666667
7482,1,3,11,5,2942677,1,0.34,0.131,2,-15.765999999999998,1,0.0367,0.95,0.887,0.22899999999999998,0.289,76.729,4,43,20,6.158666666666666
7483,1,2,11,5,2942677,1,0.43200000000000005,0.317,0,-18.542,1,0.0394,0.904,0.9079999999999999,0.165,0.6,73.723,4,70,20,5.9895499999999995
7484,1,2,11,5,2942677,1,0.325,0.166,0,-23.006,1,0.0319,0.983,0.9209999999999999,0.0774,0.0705,97.539,4,87,20,13.154
7485,1,2,11,5,2942677,1,0.581,0.405,2,-17.459,1,0.0468,0.9890000000000001,0.873,0.153,0.888,134.989,4,81,20,4.822583333333333
7486,1,4,11,5,2942677,1,0.43200000000000005,0.245,0,-19.369,1,0.0477,0.978,0.909,0.7,0.344,72.503,4,75,20,8.962416666666666
